"Start",1998-01-01,"Start",1998-01-01,,,,,,,,,,,,,,,
"End",2010-10-05,"End",2010-10-05,,,,,,,,,,,,,,,
"Frequency","D","Frequency","D",,,,,,,,,,,,,,,
"Name","MSCI EUROPE EX UK - PRICE INDEX","EURO STOXX 50 - PRICE INDEX","FTSE 100 - PRICE INDEX","NIKKEI 225 STOCK AVERAGE - PRICE INDEX","TOPIX - PRICE INDEX","S&P 500 COMPOSITE - PRICE INDEX","MSCI EM U$ - PRICE INDEX","MSCI PACIFIC EX JP U$ - PRICE INDEX","MSCI EUROPE EX UK E - PRICE INDEX","INDIA BSE (SENSEX) 30 SENSITIVE - PRICE INDEX","BRAZIL BOVESPA - PRICE INDEX","FTSE XINHUA CHINA 25 INDEX - PRICE INDEX","SWISS MARKET - PRICE INDEX","SWISS PERFORMANCE - PRICE INDEX","IBEX 35 - PRICE INDEX","DAX 30 PERFORMANCE - PRICE INDEX","FRANCE CAC 40 - PRICE INDEX","OMX NORDIC 40 - PRICE INDEX"
"Code","MSEXUKL","DJES50I","FTSE100","JAPDOWA","TOKYOSE","S&PCOMP","MSEMKF$","MSPXJP$","MSEXUKE","IBOMSEN","BRBOVES","XINFTSE","SWISSMI","SITOTMK","IBEX35I","DAXINDX","FRCAC40","OMN40IX"
2002-06-05,913.215,3267.77,4989.15,11663.87,1116.27,1049.9,346.494,547.845,96.582,3255.52,12589,5075.54,6400.1,4436.43,7619.1,4624.31,4079.51,728.59
2002-06-06,913.543,3277.529,4957.63,11574.94,1108.08,1029.15,345.057,549.416,96.583,3259.31,12112,5125.81,6366,4411.938,7577.5,4657.52,4098.18,722.63
2002-06-07,897.206,3210.503,4920.4,11438.53,1101.87,1027.53,340.307,548.581,94.882,3217.76,12282,5132.99,6250.9,4335.707,7480.6,4610.18,4020.27,697.33
2002-06-10,898.547,3205.359,4928.21,11370.21,1093.03,1030.74,342.932,547.616,95.009,3279.49,12599,5151.72,6267.5,4347.457,7483.1,4589.26,4024.94,705.21
2002-06-11,909.648,3265.268,4934.82,11449.44,1101.31,1013.6,341.489,543.64,96.144,3362.42,12210,5132.68,6330.3,4389.797,7553.9,4606.09,4109.37,713.72
2002-06-12,887.372,3176.951,4851.67,11327.06,1093.68,1020.26,339.517,543.132,93.771,3344.41,12132,5131.69,6142,4264.957,7387.6,4510.19,4004.76,695.36
2002-06-13,877.954,3142.209,4771.91,11144.84,1074.52,1009.56,339.677,541.518,92.787,3311.16,11962,5162.62,6050.8,4205.629,7296.5,4470.14,3957.33,694.24
2002-06-14,857.41,3054.501,4630.77,10920.63,1054.26,1007.27,336.236,530.064,90.64,3312.07,11698,5100.28,5980.7,4153.43,7128.2,4303.85,3843.07,685.8
2002-06-17,886.564,3193,4756.75,10664.11,1025.7,1036.17,335.14,527.66,93.744,3323.5,11937,4983.89,6160.9,4269.488,7333,4475.1,4010.36,707.95
2002-06-18,883.731,3188.261,4702.01,10839.93,1041.4,1037.14,336.077,531.895,93.446,3284.54,11821,4968.67,6072.2,4213.68,7350.8,4433.85,4004.93,709.2
2002-06-19,868.725,3122.354,4652.43,10476.18,1012.22,1019.99,328.733,526.865,91.907,3242.26,11493,4843.11,5971.6,4148.477,7212.7,4354.82,3935.58,689.44
2002-06-20,847.693,3057.431,4580.34,10612.98,1022.97,1006.29,326.269,531.644,89.722,3264.02,10908,4882.79,5777.9,4023.65,7060.3,4245.68,3832.07,671.38
2002-06-21,843.965,3036.288,4605.35,10354.35,1002.35,989.14,324.113,528.261,89.325,3242.75,10397,4869.46,5791.6,4030.79,6925.5,4232.4,3799.53,670.91
2002-06-24,818.506,2928.724,4541.87,10471.32,1013.23,992.72,321.539,526.303,86.627,3231.62,10759,5008.91,5594.2,3902.35,6651.4,4127.21,3669.24,645.89
2002-06-25,838.958,3008.293,4630.96,10496.67,1016.43,976.14,320.681,524.124,88.818,3214.34,10705,4952.49,5781.4,4023.73,6773.6,4202.97,3766.4,668.75
2002-06-26,822.888,2949.07,4531.01,10074.56,984.28,973.52,309.442,511.061,87.066,3180.89,10690,4856.93,5629,3919.18,6683.4,4099.05,3701.13,662.22
2002-06-27,835.985,3002.743,4540.65,10261.6,994.05,990.64,313.65,516.738,88.437,3217.15,11013,4903.9,5717.9,3979.29,6695.8,4259.43,3742.78,681.88
2002-06-28,866.91,3133.392,4656.36,10621.84,1024.89,989.81,319.752,516.727,91.733,3244.7,11139,4934.55,5979.7,4146.93,6913,4382.56,3897.99,702.16
2002-07-01,865.726,3131.394,4685.76,10595.44,1028.63,968.65,318.637,517.491,91.601,3288.71,10892,4931.15,5985.1,4146.719,6893.6,4366.81,3897.37,700.51
2002-07-02,838.368,2999.167,4546.77,10622.32,1029.05,948.09,316.87,516.276,88.766,3285.04,10845,4933.72,5863.8,4063.18,6713.4,4195.95,3735.66,685.23
2002-07-03,818.321,2928.942,4392.55,10812.3,1044.21,953.99,316.561,513.748,86.66,3310.19,10635,5033.14,5711.4,3963.86,6592.2,4138.15,3623.33,668.05
2002-07-04,836.252,3013.798,4471.19,10632.81,1033.31,953.99,321.049,516.797,88.531,3316.77,10655,5083.68,5847.8,4053.61,6686.6,4258.62,3697.13,682.25
2002-07-05,870.019,3165.469,4615.65,10826.09,1042.95,989.03,326.206,521.529,92.099,3330.61,10523,5077.5,6024.2,4169.918,7078.4,4483.03,3863.28,708.46
2002-07-08,867.67,3155.881,4601.29,10769.2,1033.99,976.98,328.118,526.578,91.792,3357.66,10687,5075.71,6002.3,4170.078,7133.8,4442.33,3858.35,705.43
2002-07-09,858.368,3113.695,4542.94,10960.25,1050.14,952.83,331.223,532.43,90.77,3358.58,10687,5077.21,5967,4147.137,6997.7,4369.76,3819.01,693.73
2002-07-10,829.356,2983.469,4420.13,10752.66,1037.26,920.47,327.677,527.776,87.675,3332.36,10555,5044.54,5775.5,4023.31,6858.3,4190.22,3656.38,677.27
2002-07-11,800.999,2883.916,4230.05,10485.74,1017.17,927.37,321.349,514.779,84.718,3290.56,10806,5000.57,5538.5,3867.54,6637.7,4118.5,3512.1,651.53
2002-07-12,803.489,2886.305,4224.11,10601.45,1019.51,921.39,328.119,516.65,84.989,3305.83,10967,5039.7,5604.7,3911.01,6724.6,4130.8,3513.34,655.63
2002-07-15,765.973,2709.218,3994.5,10375.15,1000.48,917.93,326.021,516.88,80.992,3278.71,10633,4989.98,5358,3746.08,6420.9,3912.51,3323.74,635.49
2002-07-16,762.09,2713.728,4021.93,10250.42,984.53,901.05,323.519,509.444,80.575,3229.18,10577,4954.54,5225.3,3658.2,6421.2,3977.75,3317.81,629.9
2002-07-17,783.722,2819.626,4190.63,10296.02,988.1,906.04,324.736,499.863,82.904,3216.07,10754,4877.51,5299.7,3706.01,6660.6,4092.82,3440.88,654.72
2002-07-18,789.14,2850.139,4297.3,10498.26,1010.12,881.56,326.078,504.487,83.474,3245.74,10812,4869.99,5271.5,3689.69,6751.6,4100.75,3513.71,647.6
2002-07-19,752.442,2695.464,4098.32,10202.36,989.71,847.76,321.25,500.356,79.588,3230.27,10583,4789.86,4976.3,3498.09,6420.4,3891.88,3324.04,621.55
2002-07-22,715.653,2544.95,3895.5,10189.01,991.44,819.85,310.717,492.491,75.705,3153.34,9892,4623.82,4699.7,3314.62,6251.9,3691.43,3149.69,593.65
2002-07-23,696.893,2458.564,3857.99,10215.63,992.83,797.7,310.283,493.018,73.721,3176.93,9745,4700.32,4628.6,3262.26,6158.6,3515.83,3070.16,567.08
2002-07-24,687.532,2438.312,3777.13,9947.72,976.63,843.42,302.076,475.322,72.795,3107.48,9937,4578.81,4607.8,3234.84,6004.5,3632.66,3023.69,539.25
2002-07-25,709.116,2515.201,3965.89,9929.91,967.99,838.68,302.157,476.554,75.075,3094.96,9665,4548.69,4906.3,3427.53,6310.1,3520.46,3149.72,565.68
2002-07-26,714.48,2536.935,4016.65,9591.03,943.07,852.84,292.319,465.934,75.673,3024.35,9225,4471.43,5023.6,3503.19,6303.4,3579,3172.56,557.32
2002-07-29,757.925,2723.009,4202.7,9666.67,951.91,898.96,293.444,473.165,80.235,3030.06,9240,4547.09,5272.3,3664.06,6659.8,3859.78,3395.83,602.15
2002-07-30,752.784,2691.914,4180.92,10003.72,974.96,902.78,298.179,484.737,79.713,2990.91,9341,4661.67,5215.4,3632.58,6322.3,3878.94,3379.85,607.67
2002-07-31,752.211,2685.787,4246.21,9877.94,965,911.62,294.623,485.363,79.655,2987.65,9762,4723.4,5196.7,3623.48,6249.3,3700.14,3415.38,610.89
2002-08-01,727.649,2557.855,4044.52,9793.51,958.59,884.66,293.465,480.407,77.064,2975.81,9759,4674.39,5095.7,3559.72,6074.9,3606.45,3240.71,596.19
2002-08-02,720.692,2547.119,4075.55,9709.66,955.81,864.24,293.249,475.73,76.277,2985.01,9852,4561.91,5036.8,3522.24,6114.1,3532.49,3245.37,580.51
2002-08-05,694.355,2447.324,3996.41,9704.93,955.36,834.6,282.569,464.049,73.49,3011.35,9535,4476.21,4849,3395.24,5963.2,3332.65,3115.38,555.74
2002-08-06,726.663,2592.241,4131.03,9501.02,939.42,859.57,280.98,455.531,76.892,3023.26,9755,4389.45,5127.2,3569.3,6168.6,3568.64,3284.79,572.44
2002-08-07,720.902,2564.772,4094.43,9834.4,962.28,876.77,287.549,472.286,76.273,3009.48,9869,4485.37,5054.2,3523.49,6091.7,3465.54,3270.51,574.77
2002-08-08,749.102,2698.177,4240.47,9799.57,959.98,905.46,291.464,472.181,79.238,2950.09,10315,4489.58,5254,3646.47,6396.1,3679.26,3388.45,586.08
2002-08-09,760.064,2750.165,4322.36,9999.79,980.79,908.64,292.806,475.023,80.417,2976.34,9985.77,4543.86,5324,3689.19,6400.3,3760.86,3447.94,594.59
2002-08-12,744.837,2670.784,4221.56,9747.82,959.9,903.8,292.031,476.19,78.788,3007.85,9723.69,4504.5,5244.8,3636.94,6221.1,3647.13,3364.44,595.94
2002-08-13,751.981,2698.992,4271.66,9688.61,954.88,884.21,292.194,479.753,79.551,3036.4,9444,4547.14,5324.8,3687.37,6271.4,3683.21,3390.23,597.56
2002-08-14,732.864,2590.749,4171.06,9638.41,952.55,919.62,294.775,477.278,77.554,3020.7,9343,4506.48,5266.8,3662.49,6104.6,3589.92,3240.81,583.28
2002-08-15,752.84,2677.739,4327.45,9795.57,961.74,930.25,296.459,485.53,79.646,3020.7,9183,4588.39,5424.1,3766.81,6104.6,3665.74,3375.01,602.12
2002-08-16,757.922,2713.96,4329.97,9788.13,961.12,928.77,298.195,487.712,80.15,3065.9,9526,4612.11,5401.6,3754.47,6326.6,3684.69,3374.09,602.58
2002-08-19,781.886,2825.394,4426.85,9599.1,944.41,950.72,298.589,486.63,82.688,3064.04,9416,4651.78,5534.8,3842.09,6583,3837.67,3493.01,617.38
2002-08-20,769.948,2771.401,4368.89,9620.69,945.63,937.43,300.664,493.886,81.412,3089.58,9263,4693.95,5379.5,3742.47,6466.3,3768.51,3440.62,619.07
2002-08-21,781.063,2802.949,4364.8,9642.61,947.37,949.36,302.34,492.486,82.615,3084.38,9437,4722.04,5486.4,3811.47,6528.1,3868.17,3485.21,634.69
2002-08-22,797.291,2872.016,4434.72,9814.02,961.01,962.7,303.033,495.138,84.296,3080.7,9702,4745.7,5511.4,3833.42,6678.8,3906.55,3592.6,654.74
2002-08-23,786.579,2821.041,4389.82,9867.45,963.28,940.86,301.536,494.026,83.141,3119.18,9676,4689.33,5493.3,3824.2,6590.1,3828.26,3526.09,639.76
2002-08-26,775.392,2771.188,4389.82,10067.74,981.22,947.95,300.976,491.751,81.995,3123.6,10097,4679.26,5424.2,3782.08,6534.1,3783.84,3471.28,631.14
2002-08-27,792.608,2863.605,4449.72,9907.3,962.84,934.82,301.276,493.883,83.844,3097.85,10371,4636.19,5491,3823.61,6703.1,3851.34,3570.5,635.26
2002-08-28,762.977,2729.93,4274.02,9766.73,953.92,917.87,297.98,489.95,80.676,3099.38,10379,4611.84,5265.9,3678.62,6472.7,3682.84,3419.74,626.3
2002-08-29,747.877,2667.167,4209.31,9620.14,937.67,917.8,296.452,487.49,79.098,3114.16,10455,4580.7,5129.3,3586.7,6370.9,3660.95,3331.77,619.51
2002-08-30,757.125,2709.286,4227.28,9619.3,941.64,916.07,298.886,485.574,80.032,3181.23,10382,4602.79,5230.5,3652.39,6435.7,3712.94,3366.21,618.66
2002-09-02,741.127,2639.178,4180.88,9521.63,930.36,916.07,298.571,485.143,78.322,3187.26,10378,4577.9,5096,3562.88,6341.3,3609.41,3272.76,612.24
2002-09-03,710.908,2509.461,4028.65,9217.04,904.24,878.02,293.718,483.294,75.144,3159.77,10135,4543.63,4913.9,3446.33,6141.9,3398.99,3126.6,585.32
2002-09-04,715.154,2534.008,4026.95,9075.09,886.39,893.4,291.335,477.683,75.626,3173.35,9996,4521.22,4960,3470.97,6165.1,3425.9,3168.7,585.07
2002-09-05,709.448,2511.528,4011.01,9222.12,904.05,879.15,289.557,476.343,75.076,3181.47,9723,4501.5,4958.6,3465.93,6080.4,3354.71,3139.39,589.6
2002-09-06,732.229,2618.182,4107.22,9129.07,894.33,893.92,289.1,476.286,77.538,3141.11,9716,4497.2,5104.5,3559.01,6261.6,3485.68,3246.67,612.15
2002-09-09,720.651,2564.814,4062.44,9306.26,907.85,902.96,290.367,479.368,76.319,3089.47,9954,4505.38,5030.5,3511.75,6143.3,3429.22,3199.82,608.04
2002-09-10,736.767,2639.833,4175.52,9309.31,912.61,909.58,295.222,480.976,78.002,3089.47,9960,4585.73,5123.3,3571.13,6295.7,3494.69,3299.64,613.78
2002-09-11,756.487,2723.136,4210.66,9400.08,917.1,909.45,297.637,484.674,80.059,3125.66,10182,4564.21,5250.9,3652.77,6492,3584.69,3397.02,637.94
2002-09-12,727.822,2590.185,4084.9,9415.23,920.63,886.91,297.7,486.7,76.987,3131.34,10172,4566.1,5079.5,3542.09,6251.1,3421.87,3241.84,616.99
2002-09-13,712.826,2530.797,4008.02,9241.93,908.41,889.81,292.517,482.087,75.416,3098.94,10180,4471.53,4959.3,3460.38,6141.3,3361.28,3156.17,608.92
2002-09-16,708.828,2516.308,4044.25,9241.93,908.41,891.1,286.953,478.728,74.994,3076.01,9831,4415.62,4956.7,3460.31,6087,3319.05,3141.95,605.02
2002-09-17,703.135,2493.418,4025.15,9543.94,932.42,873.52,291.523,484.043,74.355,3103.9,9650,4492.43,4909.8,3429.34,6082,3289.13,3112.83,603.18
2002-09-18,678.541,2382.696,3865.41,9472.06,927.79,869.46,284.609,476.972,71.801,3069.78,9505,4423.81,4814.5,3363.21,5905.5,3124.92,3000.98,576.31
2002-09-19,664.958,2328.288,3813.53,9669.62,943.16,843.32,282.225,475.747,70.395,3040.3,9372,4448.12,4730.6,3305.07,5819,3007.47,2927.18,571.01
2002-09-20,662.703,2308.026,3860.1,9481.08,926.78,845.39,281.265,469.421,70.165,3024.35,9585,4403.18,4737.5,3309.07,5761.1,3065.73,2890.82,570.89
2002-09-23,639.093,2217.478,3739.37,9481.08,926.78,833.7,274.734,463.887,67.66,3021.28,9264,4394.44,4561.4,3193.19,5580.1,2914.25,2794.31,552.58
2002-09-24,631.019,2187.218,3671.13,9321.64,916.04,819.29,272.254,460.485,66.824,3022.25,9148,4360.94,4566.4,3190.1,5390.9,2873.21,2742.81,542.29
2002-09-25,642.092,2238.108,3696.25,9165.41,900.85,839.66,269.672,454.57,67.963,3021.08,9227,4328.78,4644.6,3243.34,5447.4,2962.5,2785.38,550.9
2002-09-26,672.745,2373.033,3850.61,9320.92,913.95,854.95,272.243,456.821,71.182,3014.69,9199,4365.07,4899.1,3406.91,5682.4,3020.6,2961.46,578.28
2002-09-27,667.805,2343.217,3907.2,9530.44,936.22,827.37,270.7,459.694,70.672,3037.26,8715,4376.86,4909.3,3415.4,5630.6,2918.9,2950.52,579.72
2002-09-30,637.688,2204.394,3721.75,9383.29,921.05,815.28,266.106,451.828,67.568,2991.36,8622,4329.55,4783,3336.21,5431.7,2769.03,2777.45,543.82
2002-10-01,644.486,2266.551,3797.4,9162.26,903.37,847.91,269.004,453.076,68.284,2959.66,8912,4329.55,4718.6,3292.04,5368.6,2865.23,2828.56,552.18
2002-10-02,664.107,2361.73,3905.25,9049.33,893.23,827.91,269.59,454.716,70.36,2959.66,8820,4326.79,4848.7,3372.69,5614.4,2926.74,2940.84,570.36
2002-10-03,652.135,2305.183,3880.34,8936.43,883.59,818.95,268.709,454.511,69.077,2938.06,9139,4260.6,4788.7,3332.14,5551.7,2813.3,2861.04,559.35
2002-10-04,636.233,2224.739,3813.77,9027.55,891.6,800.58,269.624,454.66,67.381,2930.51,9259,4251.2,4677,3258.46,5499.2,2714.62,2765.9,549.72
2002-10-07,626.937,2207.622,3780.93,8688,860.47,785.28,262.677,450.44,66.397,2952.78,8863,4164.7,4566.4,3183.83,5464.3,2667.39,2733.56,536.89
2002-10-08,617.926,2170.539,3730.47,8708.9,860.79,798.55,263.042,450.592,65.391,2973.35,8846,4156.52,4497.4,3138.05,5454.1,2622.09,2694.23,529.8
2002-10-09,610.994,2150.265,3742.4,8539.34,844.29,776.76,259.361,447.664,64.662,2956.89,8714,4169.65,4435,3095.92,5364.5,2597.88,2656.45,526.68
2002-10-10,628.476,2234.619,3777.28,8439.62,835.61,803.92,254.793,441.79,66.535,2969.49,8866,4081.49,4533.1,3153.42,5447.6,2733.19,2758.53,539.46
2002-10-11,660.337,2351.809,3953.38,8529.61,848.43,835.32,255.981,447.31,69.903,2995.77,8854,4095.13,4769.5,3310.08,5661,2930.74,2902.27,573.31
2002-10-14,652.967,2318.505,3931.64,8529.61,848.43,841.44,258.397,450.254,69.153,3003.39,8450,4098.38,4723.9,3281.04,5603.3,2850.11,2885.27,571.52
2002-10-15,693.49,2485.127,4130.33,8836.73,876.57,881.27,265.253,460.233,73.406,3003.39,8506,4212.97,4996.3,3461.79,5889.4,3048.27,3086.03,610.84
2002-10-16,683.967,2444.853,4057.71,8884.87,881.45,860.02,267.57,462.41,72.388,2994.99,8370,4293.29,4925.1,3416.55,5865.4,3008.93,3067.7,595.02
2002-10-17,705.131,2536.448,4170.68,8959.88,884.46,879.2,271.949,466.438,74.608,3006.14,8901.86,4357.46,4993.3,3464.51,6023.5,3172.46,3183.08,617.81
2002-10-18,704.282,2527.376,4130.54,9086.13,893.95,884.39,276.852,468.583,74.508,3009.76,9022,4395.6,4967.2,3452.97,6010.8,3163.67,3156.99,625.33
2002-10-21,707.352,2549.843,4133.77,8978.41,889.08,899.72,276.102,467.584,74.838,2998.01,9128,4361.87,4918,3420.19,6031.4,3282.67,3156.93,624.83
2002-10-22,699.78,2507.498,4118.88,8689.39,862.54,890.16,274.085,469.056,74.007,2965.97,9331,4327.1,4882.4,3395.74,6040.8,3155.97,3121.01,625.03
2002-10-23,676.729,2399.774,4006.91,8714.52,866.14,896.14,280.033,474.987,71.594,2948.96,9840,4459.54,4761.3,3322.09,5881.4,3015.42,2992.23,604.91
2002-10-24,694.067,2469.624,4103.69,8614.3,859.45,882.5,279.912,475.781,73.432,2908.05,9799,4436.44,4896.7,3407.36,6054.2,3090.01,3075.13,623.16
2002-10-25,692.684,2456.913,4051.09,8726.29,871.89,897.65,279.99,474.281,73.305,2875.53,10014,4389.5,4939.2,3433.97,6092.5,3102.01,3056.88,620.84
2002-10-28,702.423,2508.506,4090.46,8757.51,872.13,890.23,283.57,481.21,74.342,2834.41,9573,4438.69,4901.6,3411.14,6164.6,3198.96,3120.85,637.12
2002-10-29,673.426,2383.501,3935.93,8708.76,862.73,882.15,280.267,474.407,71.279,2885.23,9600,4312.57,4753.2,3312.07,6005.9,3022.01,2965.11,608.54
2002-10-30,693.204,2468.804,4002.65,8756.59,870.23,890.71,279.371,470.789,73.39,2888.59,10068,4301.72,4886,3401.27,6038.1,3113.59,3084.22,623.78
2002-10-31,705.682,2518.993,4039.66,8640.48,862.24,885.76,283.161,475.923,74.738,2949.32,10167,4284.63,4949.1,3442.53,6139.4,3152.85,3150.04,634.55
2002-11-01,699.464,2487.664,3996.98,8685.72,866.89,900.96,282.091,471.2,74.067,2950.58,10140,4257.16,4894,3406.67,6139.4,3165.16,3109.51,622.66
2002-11-04,724.997,2592.554,4141.46,8685.72,866.89,908.35,287.652,481.555,76.756,2987.58,9912,4368.08,5026.8,3494.5,6366.2,3327.94,3218.67,649.58
2002-11-05,728.451,2614.136,4146.13,8937.56,885.34,915.39,286.53,480.938,77.131,2982.39,9861,4350.26,5039.1,3502.28,6369.1,3351.32,3247.39,656.56
2002-11-06,720.701,2578.36,4103.72,8953.29,883.23,923.76,290.023,485.028,76.306,2982.39,9702,4350.41,5011.6,3486.49,6319.1,3298.84,3212.86,647.05
2002-11-07,700.498,2485.812,4081.26,8920.44,880.57,902.65,292.229,483.459,74.165,2975.26,9799,4396.76,4899.2,3415.46,6115.6,3155.66,3111.72,632.8
2002-11-08,691.562,2450.42,4034.58,8690.77,862.49,894.74,292.75,479.433,73.227,2956.84,9860,4419.43,4845.4,3380.12,6074.2,3079.1,3058.18,631.94
2002-11-11,686.416,2434.731,4015.58,8460.37,837.19,876.19,288.798,469.631,72.689,2948.04,9885,4373.75,4791.9,3343.83,6060,3042.06,3053.7,624.17
2002-11-12,693.977,2454.274,4085.05,8464.77,839.62,882.95,287.151,471.951,73.503,2961.24,9720,4335.03,4855.3,3385.19,6141.9,3115.88,3064.64,639.35
2002-11-13,690.192,2435.677,4029.38,8438.52,836.43,882.53,286.432,469.452,73.091,2960.66,9763,4317.75,4832.3,3368.72,6133.5,3066.42,3034.81,645.77
2002-11-14,709.576,2525.735,4053.14,8303.39,823.89,904.27,287.241,471.831,75.108,2986.56,9884,4344.16,4949.4,3443.95,6271.7,3188.39,3148.6,664.42
2002-11-15,713.377,2535.726,4091.62,8503.59,839.34,909.83,292.441,479.587,75.517,3033.91,9884,4428.48,5027.6,3498.54,6250.8,3191.76,3162.39,659.56
2002-11-18,721.267,2572.653,4115.99,8346.01,823.84,900.36,293.634,477.766,76.342,3057.16,9970,4414.51,5033.9,3501.09,6356.3,3218.36,3208.47,674.66
2002-11-19,715.86,2550.472,4096.51,8365.26,817.09,896.74,291.477,476.374,75.762,3057.16,9971,4401.91,5000.2,3478.95,6299.3,3206.93,3177.23,660.14
2002-11-20,715.246,2544.381,4094.86,8459.62,830.82,914.15,291.417,476.683,75.696,3075.48,10087,4363.72,5034.3,3498.26,6264.3,3212.99,3153.5,665.11
2002-11-21,738.615,2644.103,4190,8668.06,847.85,933.76,295.52,480.727,78.187,3101.36,10289,4352.34,5134.3,3565.01,6498.9,3304.63,3290.17,693.99
2002-11-22,741.117,2648.138,4175.23,8772.56,859.05,930.55,297.334,485.207,78.419,3141.61,10404,4362.34,5160.8,3584.02,6539.2,3320.88,3305.78,697.27
2002-11-25,740.243,2638.115,4122.21,8944.44,874.39,932.88,299.417,483.406,78.31,3175.56,10245,4397.03,5151.6,3579.13,6580.7,3299.24,3295.68,697.22
2002-11-26,725.427,2564.487,4070.96,8823.99,864,913.31,297.277,480.229,76.744,3187.76,10131,4376.39,5092,3539.76,6471.5,3191.63,3215.19,682.49
2002-11-27,746.049,2654.771,4144.19,8875.88,869.26,938.87,298.341,475.422,78.903,3174.11,10226,4354.05,5181.9,3599,6700.1,3346.14,3313.76,704.03
2002-11-28,748.946,2669.892,4185.4,9176.78,888.12,938.87,299.995,485.087,79.199,3220.75,10239,4428.41,5149.9,3580.1,6704.1,3360.76,3329.99,711.48
2002-11-29,746.436,2656.854,4169.41,9215.56,892.71,936.31,302.358,485.442,78.952,3228.82,10508.81,4408.58,5117.5,3561.69,6685.6,3320.32,3326.65,705.72
2002-12-02,748.347,2662.491,4154.27,9174.47,888.3,934.53,304.42,488.619,79.161,3270.36,10673,4467.6,5150.5,3585.52,6736.3,3380.2,3298.76,708.42
2002-12-03,728.34,2585.42,4075.39,9205.11,890.76,920.75,304.858,486.15,77.067,3230.14,10662,4528.84,5004,3490.59,6582.4,3280.49,3222.26,682
2002-12-04,726.208,2577.002,4048.6,9006.73,874.66,917.57,300.277,478.58,76.82,3207.36,10640,4450.83,5010.4,3491.15,6512.8,3320.75,3199.84,682.11
2002-12-05,715.212,2527.184,4032.42,8917.57,866.86,906.55,300.195,480.01,75.658,3229.73,10413,4479.72,4950.7,3451.89,6425.3,3224.74,3158.04,675.61
2002-12-06,713.79,2531.662,4013.46,8863.26,860.65,912.23,299.281,478.675,75.513,3306.29,10569,4477.54,4934.8,3438.78,6425.3,3207.53,3185.77,672.85
2002-12-09,697.775,2459.016,3933.93,8828.05,854.9,892,299.925,476.919,73.804,3269.31,10338,4457.52,4863,3392.6,6291,3065.57,3115.63,661.89
2002-12-10,703.75,2486.94,3925,8804.52,856.48,904.45,297.605,472.242,74.417,3289.68,10331,4455.11,4909.3,3422.18,6332.1,3167.99,3142.75,653.62
2002-12-11,708.923,2515.343,3974.87,8727.66,851.93,904.96,297.04,469.424,74.961,3303.27,10613,4430.81,4905.8,3423.98,6371.5,3196.05,3190.09,653.34
2002-12-12,699.531,2471.375,3935.31,8708.69,851.32,901.59,298.991,474.332,73.931,3324.48,10586,4471.63,4880,3407.57,6251.6,3111.88,3137.43,648.62
2002-12-13,689.969,2429.418,3878.07,8516.07,835.77,889.48,298.578,471.951,72.931,3342.97,10564,4464.7,4847.7,3385.86,6120.6,3077.06,3076.85,643.06
2002-12-16,708.128,2522.05,3983.97,8450.94,827.82,910.4,297.386,469.214,74.865,3328.39,10771,4445.61,4940.1,3442.48,6311.4,3205.29,3173.85,651.93
2002-12-17,700.411,2490.606,3908.71,8510.73,831.92,902.99,299.801,474.129,74.089,3311.06,10832,4482.19,4902.3,3418.85,6266.6,3139.97,3138.61,645.24
2002-12-18,684.895,2427.309,3835.18,8344.01,815.74,891.12,299.441,470.726,72.503,3333.31,10984,4457.79,4804.6,3356.58,6155.8,3022.69,3077.39,627.22
2002-12-19,680.449,2406.08,3841.41,8387.57,822.89,884.25,300.034,471.861,72.06,3333.86,11207,4459.6,4781.6,3341.09,6168.3,2961.41,3054.21,625.21
2002-12-20,686.256,2438.974,3889.86,8406.88,822.46,895.75,301.892,472,72.676,3337.22,11489,4489.35,4774.6,3337.77,6208,3024.22,3082.85,622.14
2002-12-23,686.436,2456.496,3936.87,8406.88,822.46,897.38,299.242,475.217,72.743,3329.61,11470,4456.68,4731.3,3309.28,6240.2,3000.84,3087.62,620.27
2002-12-24,686.176,2456.496,3942.1,8512.37,829.81,892.47,297.132,475.153,72.758,3352.77,11470,4464.09,4731.3,3309.28,6240.2,3000.84,3081.28,620.27
2002-12-25,686.176,2456.496,3942.1,8501.14,827,892.47,296.795,475.153,72.758,3352.77,11470,4461.61,4731.3,3309.28,6240.2,3000.84,3081.28,620.27
2002-12-26,686.176,2456.496,3942.1,8700.1,842.96,889.66,297.394,474.944,72.742,3382.64,11318,4451.86,4731.3,3309.28,6240.2,3000.84,3081.28,620.27
2002-12-27,665.891,2364.993,3829.39,8714.05,849.25,875.4,295.985,472.204,70.56,3398,11234,4425.86,4573.9,3209.09,6081.3,2840,3011.83,601.99
2002-12-30,670.987,2386.409,3900.62,8578.95,843.29,879.39,291.951,467.57,71.102,3374.97,11268,4313.29,4630.8,3245.5,6036.9,2892.63,3025.14,604.58
2002-12-31,673.467,2386.409,3940.36,8578.95,843.29,879.82,292.09,470.165,71.412,3377.28,11268,4317.23,4630.8,3245.5,6036.9,2892.63,3063.91,604.58
2003-01-01,673.467,2386.409,3940.36,8578.95,843.29,879.82,292.2,470.165,71.412,3390.12,11268,4317.23,4630.8,3245.5,6036.9,2892.63,3063.91,604.58
2003-01-02,698.255,2522.24,4009.46,8578.95,843.29,909.03,294.085,471.691,74.031,3365.06,11602,4337.38,4630.8,3245.5,6284,3105.04,3195.02,633.36
